campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,calculated_roas,ctr,conversion_rate,cpc,cpa
195215,Referral Program,2025-03-10,New Users,Email,834,106,57,96.04,348.5,3.12,3.6286963765097875,0.12709832134292565,0.5377358490566038,0.9060377358490567,1.6849122807017545
870257,New User Discount,2025-03-11,Inactive,SMS,421,132,16,85.51,465.32,2.22,5.441702724827505,0.31353919239904987,0.12121212121212122,0.6478030303030303,5.344375
508686,Weekend Special,2025-03-11,Premium,App,917,168,77,73.99,493.8,3.29,6.673874847952427,0.183206106870229,0.4583333333333333,0.4404166666666666,0.9609090909090908
606936,Festival Offer,2025-03-11,All,SMS,852,230,22,92.98,266.72,3.57,2.868573886857389,0.2699530516431925,0.09565217391304348,0.4042608695652174,4.2263636363636365
474613,Flash Sale,2025-03-11,All,App,450,213,57,51.06,429.68,1.85,8.415197806502155,0.47333333333333333,0.2676056338028169,0.23971830985915493,0.8957894736842106
579392,Membership Drive,2025-03-11,New Users,Social Media,978,242,27,52.38,479.51,2.71,9.154448262695684,0.2474437627811861,0.1115702479338843,0.21644628099173555,1.9400000000000002
8521,Category Promotion,2025-03-11,Inactive,Social Media,970,264,71,65.9,354.29,2.33,5.376176024279211,0.2721649484536082,0.2689393939393939,0.24962121212121213,0.9281690140845071
544872,App Push Notification,2025-03-11,All,App,456,65,53,80.04,229.35,2.95,2.8654422788605696,0.1425438596491228,0.8153846153846154,1.2313846153846155,1.5101886792452832
670227,Email Campaign,2025-03-11,New Users,Social Media,872,287,45,71.58,240.81,3.16,3.364207879295893,0.3291284403669725,0.156794425087108,0.24940766550522647,1.5906666666666667
727478,Referral Program,2025-03-11,Inactive,App,677,273,73,60.0,182.11,2.2,3.035166666666667,0.4032496307237814,0.2673992673992674,0.21978021978021978,0.821917808219178
233763,New User Discount,2025-03-12,New Users,Social Media,660,221,28,68.11,210.47,1.82,3.09014828953164,0.33484848484848484,0.12669683257918551,0.3081900452488688,2.4325
202722,Weekend Special,2025-03-12,Premium,Social Media,692,90,66,98.7,482.98,3.53,4.893414387031409,0.13005780346820808,0.7333333333333333,1.0966666666666667,1.4954545454545456
822412,Festival Offer,2025-03-12,All,App,956,251,100,64.4,455.02,3.02,7.065527950310558,0.2625523012552301,0.398406374501992,0.2565737051792829,0.644
964959,Flash Sale,2025-03-12,Inactive,SMS,633,249,34,55.51,214.04,2.53,3.8558818230949377,0.3933649289099526,0.13654618473895583,0.22293172690763052,1.6326470588235293
754339,Membership Drive,2025-03-12,All,Social Media,962,254,14,56.07,357.42,2.64,6.3745318352059925,0.26403326403326405,0.05511811023622047,0.22074803149606298,4.005
761534,Category Promotion,2025-03-12,Premium,Email,539,282,38,55.43,238.26,3.52,4.29839437127909,0.5231910946196661,0.1347517730496454,0.19656028368794326,1.4586842105263158
8181,App Push Notification,2025-03-12,Inactive,Email,832,286,67,73.67,147.24,3.54,1.9986425953576763,0.34375,0.23426573426573427,0.2575874125874126,1.0995522388059702
424225,Email Campaign,2025-03-12,Premium,SMS,915,60,44,88.82,174.37,3.09,1.9631839675748708,0.06557377049180328,0.7333333333333333,1.4803333333333333,2.0186363636363636
22682,Referral Program,2025-03-12,Inactive,SMS,599,107,50,67.72,332.06,1.62,4.903425871234495,0.17863105175292154,0.4672897196261682,0.6328971962616823,1.3544
20241,New User Discount,2025-03-13,New Users,Email,697,276,81,92.58,451.15,2.22,4.873082739252538,0.39598278335724535,0.29347826086956524,0.33543478260869564,1.142962962962963
383716,Weekend Special,2025-03-13,New Users,Social Media,589,72,14,51.48,334.65,3.79,6.50058275058275,0.12224108658743633,0.19444444444444445,0.715,3.677142857142857
989968,Festival Offer,2025-03-13,Inactive,SMS,809,246,55,66.25,401.26,1.52,6.056754716981132,0.30407911001236093,0.22357723577235772,0.2693089430894309,1.2045454545454546
956949,Flash Sale,2025-03-13,Inactive,Social Media,967,231,65,53.77,219.41,2.65,4.080528175562581,0.23888314374353672,0.2813852813852814,0.2327705627705628,0.8272307692307693
957129,Membership Drive,2025-03-13,Inactive,App,537,219,71,65.85,437.87,1.53,6.649506454062263,0.40782122905027934,0.3242009132420091,0.3006849315068493,0.9274647887323942
806193,Category Promotion,2025-03-13,New Users,SMS,916,182,62,81.22,263.54,2.1,3.244767298694903,0.19868995633187772,0.34065934065934067,0.4462637362637363,1.31
467897,App Push Notification,2025-03-13,New Users,SMS,475,125,15,78.3,255.56,2.66,3.2638569604086847,0.2631578947368421,0.12,0.6264,5.22
821163,Email Campaign,2025-03-13,New Users,Email,422,90,20,73.19,277.41,2.34,3.7902718950676326,0.2132701421800948,0.2222222222222222,0.8132222222222222,3.6595
677365,Referral Program,2025-03-13,New Users,Social Media,880,179,77,78.09,275.7,2.94,3.5305416826738374,0.2034090909090909,0.4301675977653631,0.4362569832402235,1.0141558441558443
473631,New User Discount,2025-03-14,Inactive,Social Media,677,275,29,77.32,421.4,2.9,5.450077599586136,0.40620384047267355,0.10545454545454545,0.28116363636363634,2.666206896551724
502842,Weekend Special,2025-03-14,New Users,Social Media,598,179,98,83.41,488.96,2.39,5.86212684330416,0.2993311036789298,0.547486033519553,0.4659776536312849,0.8511224489795918
342686,Festival Offer,2025-03-14,Inactive,SMS,642,70,94,77.24,462.62,1.94,5.98938373899534,0.10903426791277258,1.3428571428571427,1.1034285714285714,0.8217021276595744
357742,Flash Sale,2025-03-14,Inactive,SMS,415,139,12,92.76,382.25,2.46,4.120849504096594,0.3349397590361446,0.08633093525179857,0.6673381294964029,7.73
191044,Membership Drive,2025-03-14,All,SMS,842,138,17,81.22,482.37,2.55,5.939054420093573,0.16389548693586697,0.12318840579710146,0.5885507246376811,4.777647058823529
952857,Category Promotion,2025-03-14,Premium,App,905,85,73,80.18,468.61,3.23,5.84447493140434,0.09392265193370165,0.8588235294117647,0.943294117647059,1.0983561643835618
670801,App Push Notification,2025-03-14,All,App,887,93,95,60.81,481.15,2.36,7.912349942443677,0.10484780157835401,1.021505376344086,0.6538709677419355,0.6401052631578947
551523,Email Campaign,2025-03-14,Premium,SMS,643,238,63,98.58,438.7,2.8,4.450192736863461,0.3701399688958009,0.2647058823529412,0.4142016806722689,1.5647619047619048
627107,Referral Program,2025-03-14,All,SMS,636,204,62,91.19,393.53,2.92,4.315495120078956,0.32075471698113206,0.30392156862745096,0.44700980392156864,1.4708064516129031
518124,New User Discount,2025-03-15,Premium,App,648,120,24,61.87,459.19,2.99,7.421852270890577,0.18518518518518517,0.2,0.5155833333333333,2.5779166666666664
42265,Weekend Special,2025-03-15,Inactive,SMS,954,257,21,58.26,125.57,3.24,2.1553381393752145,0.2693920335429769,0.08171206225680934,0.22669260700389104,2.774285714285714
921600,Festival Offer,2025-03-15,Premium,SMS,750,113,58,77.44,412.64,1.94,5.328512396694215,0.15066666666666667,0.5132743362831859,0.6853097345132744,1.3351724137931034
886314,Flash Sale,2025-03-15,Inactive,Social Media,629,265,64,69.72,273.85,1.91,3.9278542742398166,0.42130365659777425,0.24150943396226415,0.2630943396226415,1.089375
279925,Membership Drive,2025-03-15,Inactive,App,745,288,79,77.08,167.25,3.82,2.169823559937727,0.3865771812080537,0.2743055555555556,0.26763888888888887,0.9756962025316456
329658,Category Promotion,2025-03-15,Premium,Email,582,200,23,82.57,256.65,2.17,3.108271769407775,0.3436426116838488,0.115,0.41284999999999994,3.59
14483,App Push Notification,2025-03-15,All,Social Media,969,287,20,98.61,282.22,1.85,2.8619815434540112,0.2961816305469556,0.06968641114982578,0.34358885017421603,4.9305
272752,Email Campaign,2025-03-15,All,SMS,734,278,68,69.71,353.2,3.82,5.06670492038445,0.3787465940054496,0.2446043165467626,0.25075539568345323,1.0251470588235294
474746,Referral Program,2025-03-15,Premium,Email,727,180,28,76.69,218.91,3.05,2.8544790715869084,0.24759284731774414,0.15555555555555556,0.4260555555555555,2.738928571428571
780347,New User Discount,2025-03-16,Premium,Email,708,111,91,69.21,120.68,1.7,1.7436786591533018,0.15677966101694915,0.8198198198198198,0.6235135135135135,0.7605494505494504
624326,Weekend Special,2025-03-16,Premium,SMS,846,133,33,70.11,344.83,3.7,4.9184139209813145,0.15721040189125296,0.24812030075187969,0.5271428571428571,2.1245454545454545
893054,Festival Offer,2025-03-16,Inactive,Email,566,124,88,97.33,435.38,2.75,4.473235384773451,0.21908127208480566,0.7096774193548387,0.7849193548387097,1.1060227272727272
182893,Flash Sale,2025-03-16,Premium,Email,510,170,15,62.38,202.09,3.56,3.2396601474831677,0.3333333333333333,0.08823529411764706,0.36694117647058827,4.158666666666667
376289,Membership Drive,2025-03-16,New Users,App,541,209,75,65.06,219.47,2.07,3.373347679065478,0.38632162661737524,0.3588516746411483,0.3112918660287081,0.8674666666666667
280270,Category Promotion,2025-03-16,All,Email,540,177,56,68.72,467.86,3.59,6.808207217694995,0.3277777777777778,0.3163841807909605,0.3882485875706215,1.227142857142857
250348,App Push Notification,2025-03-16,All,Email,750,249,88,54.73,354.95,2.51,6.485474145806688,0.332,0.3534136546184739,0.21979919678714857,0.6219318181818182
326080,Email Campaign,2025-03-16,All,App,599,164,58,77.58,456.55,3.61,5.884893013663316,0.27378964941569284,0.35365853658536583,0.47304878048780485,1.3375862068965516
885519,Referral Program,2025-03-16,New Users,App,819,195,23,61.71,474.25,1.99,7.685140171771188,0.23809523809523808,0.11794871794871795,0.31646153846153846,2.6830434782608696
391003,New User Discount,2025-03-17,New Users,SMS,427,91,98,53.94,469.19,1.66,8.698368557656655,0.21311475409836064,1.0769230769230769,0.5927472527472527,0.5504081632653061
102472,Weekend Special,2025-03-17,Premium,App,779,62,86,72.47,446.81,3.37,6.165447771491652,0.07958921694480103,1.3870967741935485,1.1688709677419356,0.8426744186046512
893238,Festival Offer,2025-03-17,Inactive,App,983,54,69,76.35,117.86,3.8,1.5436804191224625,0.054933875890132246,1.2777777777777777,1.4138888888888888,1.1065217391304347
34005,Flash Sale,2025-03-17,Premium,Social Media,822,60,61,57.11,382.55,2.18,6.698476624058834,0.072992700729927,1.0166666666666666,0.9518333333333333,0.9362295081967213
994777,Membership Drive,2025-03-17,Premium,App,409,172,25,99.81,161.14,1.92,1.6144674882276324,0.42053789731051344,0.14534883720930233,0.5802906976744187,3.9924
542075,Category Promotion,2025-03-17,Premium,Email,444,98,35,93.03,223.8,3.59,2.4056755885198324,0.22072072072072071,0.35714285714285715,0.9492857142857143,2.658
297273,App Push Notification,2025-03-17,All,Social Media,583,130,39,51.19,282.47,3.79,5.518069935534284,0.22298456260720412,0.3,0.39376923076923076,1.3125641025641026
155504,Email Campaign,2025-03-17,New Users,SMS,910,293,61,55.37,369.44,3.69,6.672205165251942,0.321978021978022,0.20819112627986347,0.18897610921501706,0.9077049180327869
273568,Referral Program,2025-03-17,Premium,App,988,296,92,68.87,101.11,1.69,1.468128357775519,0.29959514170040485,0.3108108108108108,0.23266891891891894,0.7485869565217392
223953,New User Discount,2025-03-18,All,Social Media,453,156,35,68.94,346.25,2.26,5.022483318827967,0.3443708609271523,0.22435897435897437,0.4419230769230769,1.9697142857142858
755143,Weekend Special,2025-03-18,New Users,Email,613,264,22,51.96,224.62,2.36,4.322940723633565,0.43066884176182707,0.08333333333333333,0.1968181818181818,2.361818181818182
182786,Festival Offer,2025-03-18,New Users,App,476,257,40,58.15,422.97,1.66,7.273774720550302,0.5399159663865546,0.1556420233463035,0.22626459143968872,1.4537499999999999
920417,Flash Sale,2025-03-18,Inactive,Email,720,166,77,64.44,266.54,3.21,4.136250775915581,0.23055555555555557,0.463855421686747,0.38819277108433736,0.8368831168831169
225421,Membership Drive,2025-03-18,Inactive,Social Media,685,195,66,99.51,326.03,3.33,3.276354135262787,0.2846715328467153,0.3384615384615385,0.5103076923076924,1.5077272727272728
538958,Category Promotion,2025-03-18,Premium,SMS,831,141,12,96.74,463.22,1.59,4.788298532148026,0.16967509025270758,0.0851063829787234,0.6860992907801418,8.061666666666666
185802,App Push Notification,2025-03-18,Inactive,SMS,581,156,44,52.49,253.87,2.65,4.836540293389217,0.2685025817555938,0.28205128205128205,0.336474358974359,1.1929545454545456
684993,Email Campaign,2025-03-18,All,SMS,860,258,74,72.09,185.69,2.57,2.575808017755583,0.3,0.2868217054263566,0.2794186046511628,0.9741891891891893
845603,Referral Program,2025-03-18,All,Social Media,711,185,72,96.69,120.08,1.69,1.2419071258661702,0.26019690576652604,0.3891891891891892,0.5226486486486487,1.3429166666666665
630690,New User Discount,2025-03-19,All,Social Media,495,83,52,70.16,151.33,3.92,2.156927023945268,0.16767676767676767,0.6265060240963856,0.8453012048192771,1.3492307692307692
208823,Weekend Special,2025-03-19,All,SMS,526,75,20,92.53,125.08,3.66,1.3517778017940127,0.14258555133079848,0.26666666666666666,1.2337333333333333,4.6265
35283,Festival Offer,2025-03-19,Inactive,Email,873,218,42,90.35,435.69,3.07,4.822246817930272,0.24971363115693013,0.1926605504587156,0.41444954128440364,2.151190476190476
354610,Flash Sale,2025-03-19,All,SMS,891,236,53,64.56,195.0,2.92,3.020446096654275,0.2648709315375982,0.2245762711864407,0.2735593220338983,1.21811320754717
345864,Membership Drive,2025-03-19,Premium,App,758,284,12,57.07,369.35,3.64,6.471876642719468,0.37467018469656993,0.04225352112676056,0.2009507042253521,4.755833333333333
399949,Category Promotion,2025-03-19,Inactive,Social Media,655,93,83,57.86,255.56,2.0,4.416868302799862,0.14198473282442747,0.8924731182795699,0.6221505376344086,0.6971084337349398
161849,App Push Notification,2025-03-19,New Users,App,653,232,100,57.15,418.47,1.61,7.32230971128609,0.3552833078101072,0.43103448275862066,0.24633620689655172,0.5715
48957,Email Campaign,2025-03-19,All,Social Media,860,89,91,94.86,295.82,1.9,3.118490406915454,0.10348837209302325,1.0224719101123596,1.0658426966292134,1.0424175824175823
922406,Referral Program,2025-03-19,Premium,SMS,681,120,27,50.23,295.74,3.28,5.887716504081227,0.1762114537444934,0.225,0.4185833333333333,1.8603703703703702
283475,New User Discount,2025-03-20,All,Email,405,277,87,70.44,240.67,2.09,3.4166666666666665,0.6839506172839506,0.3140794223826715,0.25429602888086644,0.809655172413793
417365,Weekend Special,2025-03-20,All,SMS,984,94,23,75.35,294.06,3.67,3.9025879230258798,0.09552845528455285,0.24468085106382978,0.801595744680851,3.276086956521739
628845,Festival Offer,2025-03-20,Inactive,Email,515,283,18,65.14,421.72,3.26,6.474055879643845,0.5495145631067961,0.0636042402826855,0.23017667844522968,3.618888888888889
69161,Flash Sale,2025-03-20,Inactive,Social Media,413,288,25,53.72,310.57,3.93,5.781273268801192,0.6973365617433414,0.08680555555555555,0.18652777777777776,2.1488
346417,Membership Drive,2025-03-20,New Users,SMS,945,223,95,75.26,331.81,3.32,4.408849322349189,0.23597883597883598,0.4260089686098655,0.3374887892376682,0.7922105263157895
859213,Category Promotion,2025-03-20,All,Email,674,217,25,74.55,243.93,3.77,3.272032193158954,0.3219584569732938,0.1152073732718894,0.34354838709677415,2.9819999999999998
712760,App Push Notification,2025-03-20,Inactive,Email,656,52,33,60.0,159.45,2.53,2.6574999999999998,0.07926829268292683,0.6346153846153846,1.1538461538461537,1.8181818181818181
907767,Email Campaign,2025-03-20,New Users,Social Media,936,208,83,96.9,229.89,2.0,2.372445820433436,0.2222222222222222,0.39903846153846156,0.4658653846153846,1.1674698795180725
846815,Referral Program,2025-03-20,Inactive,App,810,228,25,50.17,282.58,2.78,5.632449671118198,0.2814814814814815,0.10964912280701754,0.22004385964912282,2.0068
934558,New User Discount,2025-03-21,Inactive,App,616,261,92,86.42,463.49,3.8,5.3632261050682715,0.4237012987012987,0.3524904214559387,0.33111111111111113,0.9393478260869565
575849,Weekend Special,2025-03-21,All,SMS,817,105,48,80.06,308.84,1.64,3.8576067949038215,0.12851897184822522,0.45714285714285713,0.7624761904761905,1.6679166666666667
424287,Festival Offer,2025-03-21,Inactive,App,529,220,20,95.02,240.11,3.54,2.526941696484951,0.4158790170132325,0.09090909090909091,0.4319090909090909,4.7509999999999994
587895,Flash Sale,2025-03-21,All,Email,482,123,20,96.34,458.7,2.35,4.761262196387793,0.2551867219917012,0.16260162601626016,0.7832520325203253,4.817
439157,Membership Drive,2025-03-21,Inactive,SMS,948,55,83,97.92,161.62,2.76,1.650531045751634,0.0580168776371308,1.509090909090909,1.7803636363636364,1.1797590361445784
855393,Category Promotion,2025-03-21,Inactive,Email,980,231,38,80.16,337.82,3.54,4.21432135728543,0.2357142857142857,0.1645021645021645,0.347012987012987,2.1094736842105264
681786,App Push Notification,2025-03-21,All,App,469,222,59,75.46,230.62,2.01,3.056188709249934,0.47334754797441364,0.26576576576576577,0.3399099099099099,1.2789830508474576
759021,Email Campaign,2025-03-21,Inactive,SMS,866,221,46,88.99,256.44,3.11,2.881672097988538,0.25519630484988454,0.2081447963800905,0.4026696832579185,1.9345652173913042
559487,Referral Program,2025-03-21,All,SMS,603,121,80,72.71,207.74,3.71,2.857103562095998,0.20066334991708126,0.6611570247933884,0.6009090909090908,0.9088749999999999
477780,New User Discount,2025-03-22,Inactive,SMS,483,53,68,86.72,495.12,3.17,5.709409594095941,0.10973084886128365,1.2830188679245282,1.6362264150943395,1.275294117647059
708410,Weekend Special,2025-03-22,New Users,Email,896,244,90,73.59,232.06,1.78,3.153417583910857,0.27232142857142855,0.36885245901639346,0.3015983606557377,0.8176666666666667
193074,Festival Offer,2025-03-22,Inactive,SMS,722,164,20,53.95,314.79,2.61,5.8348470806302135,0.22714681440443213,0.12195121951219512,0.32896341463414636,2.6975000000000002
619813,Flash Sale,2025-03-22,New Users,SMS,776,172,56,93.87,333.3,3.36,3.5506551613934163,0.22164948453608246,0.32558139534883723,0.5457558139534884,1.67625
